"Mod name","Registry name","Entity class name","ID"
"The Aether","aether_legacy:zephyr_snowball","EntityZephyrSnowball",28
"The Beneath","beneath:hand","EntityHand",2
"The Beneath","beneath:shadow","EntityShadow",1
"The Betweenlands","thebetweenlands:anadia","EntityAnadia",162
"The Betweenlands","thebetweenlands:angler","EntityAngler",2
"The Betweenlands","thebetweenlands:angry_pebble","EntityAngryPebble",61
"The Betweenlands","thebetweenlands:ash_sprite","EntityAshSprite",113
"The Betweenlands","thebetweenlands:barrishee","EntityBarrishee",111
"The Betweenlands","thebetweenlands:betweenlands_fish_hook","EntityBLFishHook",164
"The Betweenlands","thebetweenlands:betweenstone_pebble","EntityBetweenstonePebble",147
"The Betweenlands","thebetweenlands:bl_arrow","EntityBLArrow",23
"The Betweenlands","thebetweenlands:bl_elexir","EntityElixir",70
"The Betweenlands","thebetweenlands:blood_snail","EntityBloodSnail",18
"The Betweenlands","thebetweenlands:boulder_sprite","EntityBoulderSprite",79
"The Betweenlands","thebetweenlands:bubbler_crab","EntityBubblerCrab",175
"The Betweenlands","thebetweenlands:bubbler_crab_bubble","EntityBubblerCrabBubble",179
"The Betweenlands","thebetweenlands:cave_fish","EntityCaveFish",180
"The Betweenlands","thebetweenlands:cc_ground_spawner","EntityCCGroundSpawner",123
"The Betweenlands","thebetweenlands:chiromaw","EntityChiromaw",35
"The Betweenlands","thebetweenlands:chiromaw_droppings","EntityChiromawDroppings",151
"The Betweenlands","thebetweenlands:chiromaw_greebling_rider","EntityChiromawGreeblingRider",144
"The Betweenlands","thebetweenlands:chiromaw_hatchling","EntityChiromawHatchling",152
"The Betweenlands","thebetweenlands:chiromaw_matriarch","EntityChiromawMatriarch",149
"The Betweenlands","thebetweenlands:chiromaw_tame","EntityChiromawTame",153
"The Betweenlands","thebetweenlands:crypt_crawler","EntityCryptCrawler",109
"The Betweenlands","thebetweenlands:dark_druid","EntityDarkDruid",0
"The Betweenlands","thebetweenlands:decay_pit_target","EntityDecayPitTarget",115
"The Betweenlands","thebetweenlands:draeton","EntityDraeton",140
"The Betweenlands","thebetweenlands:draeton_chiromaw_tamed","EntityPullerChiromaw",143
"The Betweenlands","thebetweenlands:draeton_dragonfly","EntityPullerDragonfly",141
"The Betweenlands","thebetweenlands:draeton_firefly","EntityPullerFirefly",142
"The Betweenlands","thebetweenlands:dragonfly","EntityDragonFly",16
"The Betweenlands","thebetweenlands:dreadful_mummy","EntityDreadfulMummy",71
"The Betweenlands","thebetweenlands:emberling","EntityEmberling",128
"The Betweenlands","thebetweenlands:emberling_shaman","EntityEmberlingShaman",124
"The Betweenlands","thebetweenlands:false_xp","EntityFalseXPOrb",138
"The Betweenlands","thebetweenlands:firefly","EntityFirefly",10
"The Betweenlands","thebetweenlands:fish_bait_item","EntityFishBait",161
"The Betweenlands","thebetweenlands:fish_vortex","EntityFishVortex",183
"The Betweenlands","thebetweenlands:fishing_spear","EntityFishingSpear",165
"The Betweenlands","thebetweenlands:fishing_tackle_box_seat","EntityFishingTackleBoxSeat",166
"The Betweenlands","thebetweenlands:flame_jet","EntityFlameJet",126
"The Betweenlands","thebetweenlands:fortress_boss","EntityFortressBoss",62
"The Betweenlands","thebetweenlands:fortress_boss_blockade","EntityFortressBossBlockade",65
"The Betweenlands","thebetweenlands:fortress_boss_projectile","EntityFortressBossProjectile",66
"The Betweenlands","thebetweenlands:fortress_boss_spawner","EntityFortressBossSpawner",64
"The Betweenlands","thebetweenlands:fortress_boss_teleporter","EntityFortressBossTeleporter",68
"The Betweenlands","thebetweenlands:fortress_boss_turret","EntityFortressBossTurret",67
"The Betweenlands","thebetweenlands:freshwater_urchin","EntityFreshwaterUrchin",177
"The Betweenlands","thebetweenlands:frog","EntityFrog",37
"The Betweenlands","thebetweenlands:gallery_frame","EntityGalleryFrame",131
"The Betweenlands","thebetweenlands:gas_cloud","EntityGasCloud",42
"The Betweenlands","thebetweenlands:gecko","EntityGecko",27
"The Betweenlands","thebetweenlands:glowing_goop","EntityGlowingGoop",182
"The Betweenlands","thebetweenlands:grapping_hook_node","EntityGrapplingHookNode",58
"The Betweenlands","thebetweenlands:greebling","EntityGreebling",77
"The Betweenlands","thebetweenlands:greebling_coracle","EntityGreeblingCoracle",155
"The Betweenlands","thebetweenlands:greebling_corpse","EntityGreeblingCorpse",154
"The Betweenlands","thebetweenlands:greebling_volarpad_floater","EntityGreeblingVolarpadFloater",146
"The Betweenlands","thebetweenlands:jellyfish","EntityJellyfish",171
"The Betweenlands","thebetweenlands:jellyfish_cave","EntityJellyfishCave",173
"The Betweenlands","thebetweenlands:large_sludge_worm","EntityLargeSludgeWorm",95
"The Betweenlands","thebetweenlands:leech","EntityLeech",14
"The Betweenlands","thebetweenlands:lightning","EntityBLLightningBolt",136
"The Betweenlands","thebetweenlands:lurker","EntityLurker",25
"The Betweenlands","thebetweenlands:lurker_skin_raft","EntityLurkerSkinRaft",100
"The Betweenlands","thebetweenlands:mire_snail","EntityMireSnail",20
"The Betweenlands","thebetweenlands:mire_snail_egg","EntityMireSnailEgg",22
"The Betweenlands","thebetweenlands:mist_brige","EntityMistBridge",170
"The Betweenlands","thebetweenlands:moving_spawner_hole","EntityMovingSpawnerHole",105
"The Betweenlands","thebetweenlands:moving_wall","EntityMovingWall",127
"The Betweenlands","thebetweenlands:multipart_dummy","EntityMultipartDummy",139
"The Betweenlands","thebetweenlands:mummy_arm","EntityMummyArm",60
"The Betweenlands","thebetweenlands:olm","EntityOlm",33
"The Betweenlands","thebetweenlands:peat_mummy","EntityPeatMummy",52
"The Betweenlands","thebetweenlands:predator_arrow_guide","EntityPredatorArrowGuide",90
"The Betweenlands","thebetweenlands:pyrad","EntityPyrad",49
"The Betweenlands","thebetweenlands:pyrad_flame","EntityPyradFlame",51
"The Betweenlands","thebetweenlands:resurrection","EntityResurrection",137
"The Betweenlands","thebetweenlands:rock_snot","EntityRockSnot",167
"The Betweenlands","thebetweenlands:rock_snot_tendril","EntityRockSnotTendril",169
"The Betweenlands","thebetweenlands:root_grabber","EntityRootGrabber",86
"The Betweenlands","thebetweenlands:root_sprite","EntityRootSprite",88
"The Betweenlands","thebetweenlands:rope_node","EntityRopeNode",57
"The Betweenlands","thebetweenlands:sap_spit","EntitySapSpit",84
"The Betweenlands","thebetweenlands:shambler","EntityShambler",101
"The Betweenlands","thebetweenlands:shock","EntityShock",135
"The Betweenlands","thebetweenlands:shockwave_block","EntityShockwaveBlock",41
"The Betweenlands","thebetweenlands:shockwave_sword_item","EntityShockwaveSwordItem",40
"The Betweenlands","thebetweenlands:silt_crab","EntitySiltCrab",47
"The Betweenlands","thebetweenlands:sludge","EntitySludge",4
"The Betweenlands","thebetweenlands:sludge_ball","EntitySludgeBall",73
"The Betweenlands","thebetweenlands:sludge_jet","EntitySludgeJet",116
"The Betweenlands","thebetweenlands:sludge_menace","EntitySludgeMenace",132
"The Betweenlands","thebetweenlands:sludge_menace_multipart_dummy","DummyPart",134
"The Betweenlands","thebetweenlands:sludge_wall_jet","EntitySludgeWallJet",120
"The Betweenlands","thebetweenlands:small_sludge_worm","EntitySludgeWorm",91
"The Betweenlands","thebetweenlands:smoll_sludge","EntitySmollSludge",75
"The Betweenlands","thebetweenlands:snail_poison_jet","EntitySnailPoisonJet",24
"The Betweenlands","thebetweenlands:spike_wave","EntitySpikeWave",85
"The Betweenlands","thebetweenlands:spirit_tree_face_large","EntitySpiritTreeFaceLarge",82
"The Betweenlands","thebetweenlands:spirit_tree_face_mask","EntitySpiritTreeFaceMask",87
"The Betweenlands","thebetweenlands:spirit_tree_face_small","EntitySpiritTreeFaceSmall",81
"The Betweenlands","thebetweenlands:splodeshroom","EntitySplodeshroom",121
"The Betweenlands","thebetweenlands:spore_jet","EntitySporeJet",74
"The Betweenlands","thebetweenlands:sporeling","EntitySporeling",12
"The Betweenlands","thebetweenlands:stalker","EntityStalker",157
"The Betweenlands","thebetweenlands:swamp_hag","EntitySwampHag",6
"The Betweenlands","thebetweenlands:swarm","EntitySwarm",159
"The Betweenlands","thebetweenlands:sword_energy","EntitySwordEnergy",39
"The Betweenlands","thebetweenlands:tamed_spirit_tree_face","EntityTamedSpiritTreeFace",83
"The Betweenlands","thebetweenlands:tar_beast","EntityTarBeast",45
"The Betweenlands","thebetweenlands:tarminion","EntityTarminion",54
"The Betweenlands","thebetweenlands:termite","EntityTermite",29
"The Betweenlands","thebetweenlands:thrown_tarminion","EntityThrownTarminion",56
"The Betweenlands","thebetweenlands:tiny_sludge_worm","EntityTinySludgeWorm",93
"The Betweenlands","thebetweenlands:tiny_sludge_worm_helper","EntityTinySludgeWormHelper",98
"The Betweenlands","thebetweenlands:tiny_worm_egg_sac","EntityTinyWormEggSac",97
"The Betweenlands","thebetweenlands:toad","EntityGiantToad",31
"The Betweenlands","thebetweenlands:triggered_falling_block","EntityTriggeredFallingBlock",117
"The Betweenlands","thebetweenlands:triggered_sludge_wall_jet","EntityTriggeredSludgeWallJet",118
"The Betweenlands","thebetweenlands:urchin_spike_aoe","EntityUrchinSpikeAOE",184
"The Betweenlands","thebetweenlands:volarkite","EntityVolarkite",59
"The Betweenlands","thebetweenlands:volatile_soul","EntityVolatileSoul",44
"The Betweenlands","thebetweenlands:wall_lamprey","EntityWallLamprey",103
"The Betweenlands","thebetweenlands:wall_living_root","EntityWallLivingRoot",107
"The Betweenlands","thebetweenlands:weedwood_rowboat","EntityWeedwoodRowboat",69
"The Betweenlands","thebetweenlands:wight","EntityWight",8
"The Betweenlands","thebetweenlands:wild_emberling","EntityEmberlingWild",129
"The Betweenlands","thebetweenlands:worm_ground_spawner","EntityWormGroundSpawner",148
"The Farlanders","farlanders:classic_enderman","EntityClassicEnderman",9
"The Farlanders","farlanders:elder_farlander","EntityElderFarlander",1
"The Farlanders","farlanders:ender_golem","EntityEnderGolem",11
"The Farlanders","farlanders:ender_guardian","EntityEnderGuardian",3
"The Farlanders","farlanders:enderminion","EntityEnderminion",6
"The Farlanders","farlanders:fanmade_enderman","EntityFanmadeEnderman",10
"The Farlanders","farlanders:farlander","EntityFarlander",0
"The Farlanders","farlanders:looter","EntityLooter",4
"The Farlanders","farlanders:mystic_enderman","EntityMysticEnderman",8
"The Farlanders","farlanders:mystic_enderminion","EntityMysticEnderminion",7
"The Farlanders","farlanders:rebel","EntityRebel",5
"The Farlanders","farlanders:titan","EntityTitan",12
"The Farlanders","farlanders:wanderer","EntityWanderer",2
"The Summoner","thesummoner:summoner","EntitySummoner",1
"The Twilight Forest","twilightforest:adherent","EntityTFAdherent",56
"The Twilight Forest","twilightforest:armored_giant","EntityTFArmoredGiant",53
"The Twilight Forest","twilightforest:bighorn_sheep","EntityTFBighorn",1
"The Twilight Forest","twilightforest:blockchain_goblin","EntityTFBlockGoblin",39
"The Twilight Forest","twilightforest:boggard","EntityTFBoggard",78
"The Twilight Forest","twilightforest:bunny","EntityTFBunny",17
"The Twilight Forest","twilightforest:castle_guardian","EntityTFCastleGuardian",58
"The Twilight Forest","twilightforest:chain_block","EntityTFChainBlock",75
"The Twilight Forest","twilightforest:charm_effect","EntityTFCharmEffect",68
"The Twilight Forest","twilightforest:cube_of_annihilation","EntityTFCubeOfAnnihilation",76
"The Twilight Forest","twilightforest:death_tome","EntityTFDeathTome",22
"The Twilight Forest","twilightforest:deer","EntityTFDeer",2
"The Twilight Forest","twilightforest:falling_ice","EntityTFFallingIce",70
"The Twilight Forest","twilightforest:fire_beetle","EntityTFFireBeetle",25
"The Twilight Forest","twilightforest:firefly","EntityTFMobileFirefly",32
"The Twilight Forest","twilightforest:giant_miner","EntityTFGiantMiner",52
"The Twilight Forest","twilightforest:goblin_knight_lower","EntityTFGoblinKnightLower",41
"The Twilight Forest","twilightforest:goblin_knight_upper","EntityTFGoblinKnightUpper",40
"The Twilight Forest","twilightforest:harbinger_cube","EntityTFHarbingerCube",55
"The Twilight Forest","twilightforest:hedge_spider","EntityTFHedgeSpider",9
"The Twilight Forest","twilightforest:helmet_crab","EntityTFHelmetCrab",42
"The Twilight Forest","twilightforest:hostile_wolf","EntityTFHostileWolf",7
"The Twilight Forest","twilightforest:hydra","EntityTFHydra",10
"The Twilight Forest","twilightforest:hydra_head","EntityTFHydraHead",59
"The Twilight Forest","twilightforest:hydra_mortar","EntityTFHydraMortar",64
"The Twilight Forest","twilightforest:ice_arrow","EntityIceArrow",73
"The Twilight Forest","twilightforest:ice_crystal","EntityTFIceCrystal",54
"The Twilight Forest","twilightforest:ice_snowball","EntityTFIceSnowball",74
"The Twilight Forest","twilightforest:king_spider","EntityTFKingSpider",31
"The Twilight Forest","twilightforest:knight_phantom","EntityTFKnightPhantom",43
"The Twilight Forest","twilightforest:kobold","EntityTFKobold",20
"The Twilight Forest","twilightforest:lich","EntityTFLich",11
"The Twilight Forest","twilightforest:lich_bolt","EntityTFLichBolt",61
"The Twilight Forest","twilightforest:lich_bomb","EntityTFLichBomb",65
"The Twilight Forest","twilightforest:lich_minion","EntityTFLichMinion",13
"The Twilight Forest","twilightforest:loyal_zombie","EntityTFLoyalZombie",14
"The Twilight Forest","twilightforest:maze_slime","EntityTFMazeSlime",28
"The Twilight Forest","twilightforest:mini_ghast","EntityTFMiniGhast",33
"The Twilight Forest","twilightforest:minoshroom","EntityTFMinoshroom",24
"The Twilight Forest","twilightforest:minotaur","EntityTFMinotaur",23
"The Twilight Forest","twilightforest:mist_wolf","EntityTFMistWolf",30
"The Twilight Forest","twilightforest:moonworm_shot","EntityTFMoonwormShot",66
"The Twilight Forest","twilightforest:mosquito_swarm","EntityTFMosquitoSwarm",21
"The Twilight Forest","twilightforest:naga","EntityTFNaga",5
"The Twilight Forest","twilightforest:nature_bolt","EntityTFNatureBolt",60
"The Twilight Forest","twilightforest:penguin","EntityTFPenguin",12
"The Twilight Forest","twilightforest:pinch_beetle","EntityTFPinchBeetle",27
"The Twilight Forest","twilightforest:quest_ram","EntityTFQuestRam",19
"The Twilight Forest","twilightforest:raven","EntityTFRaven",18
"The Twilight Forest","twilightforest:redcap","EntityTFRedcap",3
"The Twilight Forest","twilightforest:redcap_sapper","EntityTFRedcapSapper",29
"The Twilight Forest","twilightforest:rising_zombie","EntityTFRisingZombie",79
"The Twilight Forest","twilightforest:roving_cube","EntityTFRovingCube",57
"The Twilight Forest","twilightforest:seeker_arrow","EntitySeekerArrow",72
"The Twilight Forest","twilightforest:skeleton_druid","EntityTFSkeletonDruid",6
"The Twilight Forest","twilightforest:slider","EntityTFSlideBlock",77
"The Twilight Forest","twilightforest:slime_beetle","EntityTFSlimeBeetle",26
"The Twilight Forest","twilightforest:slime_blob","EntityTFSlimeProjectile",67
"The Twilight Forest","twilightforest:snow_guardian","EntityTFSnowGuardian",47
"The Twilight Forest","twilightforest:snow_queen","EntityTFSnowQueen",50
"The Twilight Forest","twilightforest:squirrel","EntityTFSquirrel",16
"The Twilight Forest","twilightforest:stable_ice_core","EntityTFIceShooter",48
"The Twilight Forest","twilightforest:swarm_spider","EntityTFSwarmSpider",4
"The Twilight Forest","twilightforest:thrown_ice","EntityTFIceBomb",71
"The Twilight Forest","twilightforest:thrown_wep","EntityTFThrownWep",69
"The Twilight Forest","twilightforest:tiny_bird","EntityTFTinyBird",15
"The Twilight Forest","twilightforest:tome_bolt","EntityTFTomeBolt",63
"The Twilight Forest","twilightforest:tower_broodling","EntityTFTowerBroodling",37
"The Twilight Forest","twilightforest:tower_ghast","EntityTFTowerGhast",34
"The Twilight Forest","twilightforest:tower_golem","EntityTFTowerGolem",35
"The Twilight Forest","twilightforest:tower_termite","EntityTFTowerTermite",36
"The Twilight Forest","twilightforest:troll","EntityTFTroll",51
"The Twilight Forest","twilightforest:unstable_ice_core","EntityTFIceExploder",49
"The Twilight Forest","twilightforest:ur_ghast","EntityTFUrGhast",38
"The Twilight Forest","twilightforest:wand_bolt","EntityTFTwilightWandBolt",62
"The Twilight Forest","twilightforest:wild_boar","EntityTFBoar",0
"The Twilight Forest","twilightforest:winter_wolf","EntityTFWinterWolf",46
"The Twilight Forest","twilightforest:wraith","EntityTFWraith",8
"The Twilight Forest","twilightforest:yeti","EntityTFYeti",44
"The Twilight Forest","twilightforest:yeti_alpha","EntityTFYetiAlpha",45
"Tinkers' Construct","tconstruct:arrow","EntityArrow",10
"Tinkers' Construct","tconstruct:blueslime","EntityBlueSlime",1
"Tinkers' Construct","tconstruct:bolt","EntityBolt",11
"Tinkers' Construct","tconstruct:fancy_frame","EntityFancyItemFrame",2
"Tinkers' Construct","tconstruct:indestructible","IndestructibleEntityItem",0
"Tinkers' Construct","tconstruct:shuriken","EntityShuriken",12
"Tinkers' Construct","tconstruct:throwball","EntityThrowball",3
"Total Tinkers","totaltinkers:explosive_arrow","EntityExplosiveArrow",2491
"Total Tinkers","totaltinkers:javelin","EntityJavelin",9937
"Touhou Little Maid","touhou_little_maid:entity.item.backpack","EntityBackpack",9
"Touhou Little Maid","touhou_little_maid:entity.item.box","EntityBox",7
"Touhou Little Maid","touhou_little_maid:entity.item.chair","EntityChair",3
"Touhou Little Maid","touhou_little_maid:entity.item.extinguishing_agent","EntityExtinguishingAgent",14
"Touhou Little Maid","touhou_little_maid:entity.item.maid_joy","EntityMaidJoy",16
"Touhou Little Maid","touhou_little_maid:entity.item.maid_vehicle","EntityMaidVehicle",11
"Touhou Little Maid","touhou_little_maid:entity.item.marisa_broom","EntityMarisaBroom",2
"Touhou Little Maid","touhou_little_maid:entity.item.portable_audio","EntityPortableAudio",13
"Touhou Little Maid","touhou_little_maid:entity.item.power_point","EntityPowerPoint",5
"Touhou Little Maid","touhou_little_maid:entity.item.scarecrow","EntityScarecrow",12
"Touhou Little Maid","touhou_little_maid:entity.item.suitcase","EntitySuitcase",8
"Touhou Little Maid","touhou_little_maid:entity.item.throw_power_point","EntityThrowPowerPoint",15
"Touhou Little Maid","touhou_little_maid:entity.item.trolley_audio","EntityTrolleyAudio",10
"Touhou Little Maid","touhou_little_maid:entity.monster.fairy","EntityFairy",6
"Touhou Little Maid","touhou_little_maid:entity.monster.rinnosuke","EntityRinnosuke",4
"Touhou Little Maid","touhou_little_maid:entity.passive.maid","EntityMaid",0
"Touhou Little Maid","touhou_little_maid:entity.projectile.danmaku","EntityDanmaku",1
"Trident","trident:trident","EntityTrident",1
"Tumbleweed","tumbleweed:tumbleweed","EntityTumbleweed",0
"WirelessRedstone-CBE","wrcbe:tracker","EntityWirelessTracker",0
"Yoyos","yoyos:yoyo","EntityYoyo",0
"Yoyos","yoyos:yoyo_chaser","EntityChaserYoyo",3
"Yoyos","yoyos:yoyo_sticky","EntityStickyYoyo",1
"Zoology of Withernauts","turtdance:axe_beak","EntityAxeBeak",1
"Zoology of Withernauts","turtdance:baby_necropolis_spider","EntityBabyNecropolisSpider",5
"Zoology of Withernauts","turtdance:booglin","EntityBooglin",3
"Zoology of Withernauts","turtdance:fugu","EntityFugu",6
"Zoology of Withernauts","turtdance:necropolis_skeleton","EntityNecropolisSkeleton",0
"Zoology of Withernauts","turtdance:necropolis_spider","EntityNecropolisSpider",4
"Zoology of Withernauts","turtdance:vampire_bat","EntityVampireBat",2
"[SBM] Merpig","merpig:merpig","EntityMerpig",50
"aqua_creepers","aqua_creepers:aqua_creeper","EntityAquaCreeper",1
"iChunUtil","ichunutil:entity_block","EntityBlock",500
